Label,Rating ,Review
0,5,tab2 helpfull 
1,3,ca nt download app say error use app ca nt get back 
1,2,unstable unstable  last version time crash couple minute 
0,5,gd gd 
1,3,good good lost old track nt know find 
0,5,awsome great app 
1,4,good need show calorie burned info 
1,1,sign thing sign correctly ca nt download android 
0,3,  
0,1,ne moe se instalirati htc desire 
1,2,accuracy bad accuracy map way  better track several fitness apps
0,4,good navigation app 
1,1,update useless package signed correctly  nt ware time updating 
0,4,ok prety well 
0,5,excellent excellent 
1,1,say package signed wont install garbage 
0,3,ai nt broke  like update  ruin good thing 
1,1,correct distance calculate gps ok distance calculate total wrong pls thing correct 
1,4,functionality enjoyed  ca nt understand great feature ability save exist map gone  google instead improve apps make worse   could understand option merge map existed google map either 
0,5,exvellent 
0,4,traks far good great deer  elk hunting 
1,5,useful track recorder work well  thing would like see improved data storage algorithm  garmin  record track point based combination distance traveled change speed change direction rather every x second x distance  user simply select high low recording frequency  would greatly reduce amount data storage  unfortunately update app   package signed incorrectly   common issue resolved 
1,2,patchy lose large section track 
0,4,nice zakkash 
0,5,top 
0,5,symphony w150 nice  
0,5,love actually fallow unlike apps 
1,1,update dell venue 
0,5,work awesome update 20130906 earlier issue faced android 41  crash map etc etc gone app awesomeness back 
1,1,gps issue still fixed ca nt integrated goole map gps already work  
0,4,good like app  straight forward make really easy measure bike ride  record whole bunch different data make easy review average speed distance see map overview  great 
1,1,feel old would like see integrated g location history 
0,4,great app biking hiking 
1,1,bad   
1,1,worked time  worked great recent update  ca nt download anymore 
1,1,longer track  location setting include gps yet app track route longer  completely useless 
1,1,package signed htc desire  nt want strava want track back  please sort 
1,2,ca nt make update crash everytime try make update 
1,1,still signature error 
1,2,formerly 5 star 2 since external gps broken latest update bug break mock location support prevents user use high quality external bt gps unit  use external bt device gps hr  1 feature mytracks serious high quality gps track  software support low quality batterydraining gps chipset phone make mytracks useless serious gps platform  please restore mock location support asap quality gps track ability restored bug  1363 
0,5,awesome love  handy idea went  would handy retrace step go back location started 
1,2,lot interesting featuresdoes nt actually work bugridden completely unusable  crashed 10 minute use first time  find gps signal even though icon status bar say otherwise apart fact every track app problem get signal  rubbish 
1,2,share chart stats  1h jog mytracks turned  phone see run map chart elevation speed stats  saved selected  share via google drive  go google drive pc see map click kml file chart stats  one third information passed  transfer 3 item google drive mapchartstats use another option  thanks 
0,4,great  seamless google drive integration 
1,4,good ca nt scroll along graph 
1,1,ild like old app version back  use track  2 month good  start run wait full gps signal could put phone away start running  since last updat  recording ok   loos gps signal total track distance 20 mistaken  tried factory setting  ala use  ild like old app back  samsung galax plus android  23 
1,1,crash sync  crash background 
1,1,install say  package file signed correctly  install  dumb 
0,5,htc amazing nice liked app 
1,2,started get error paclage signature error update  camnot use  please fix 
0,5,excellent 
0,5,missionary running pace love 
1,5,great app could easier read cycling  great app wish screen easier read cycle  maybe screen big bold letter number  current time distance speed  try read biking easy  would think people would want know time far gone maybe even fast go  map chart stats good stopped done 
1,4,simple result stats simple similar app without data calorie burned 
1,2,potential  seemed fine start voice update tell visit google play   
0,5,partha lovely 
0,4,nice nice simple  want 
1,4,may need monitored  use  quite useful quite entertaining well think need watch functionally  nt upgrade apps automatically lately last week actually noticed extreme power drain zeroed track  drain evident even thought track idle even forced delete application reinstall problem vanished  watch program closely future 
0,5,super excellent app 
1,1,problem installg  use app several year fine recent update keep indicate  package file signed corrrectly  want update  made mistake unstall current version  issue prevents reinstall app togather  sure cause  afraid data accumulated year lost 
1,3,ca nt update nice little app update new version keep say  package file signature correct  something like  come google sought week since new update 
0,5,best guide 
0,5,good aap track urself 
1,1,would like give even 1 star coz privacy 99 program access whatever want 
0,1,crappy app crapped walk apps work perfectly 
0,5,wonderful app user beneficial app 
0,3,ok gud bad oooo 
0,5,k k 
1,1,poor stability constant crash 
1,2,stupid add calorie    
0,5,love use app  simple  nice track walk especially play tourist 
0,5,great like new auto detect 
1,4,good simple play google earth work 
1,1,error error error time time tried reinstall program due replacement phone keep get failure message status say  package file signed correctly   cmon guys none setting changed exact phone 
1,2,maybe ui rewritten app quite good interface intuitive much competitive fitness app 
1,3,google gimp apps  started use find functionality used removed  ability save exist map main function gone hidden decidedly well  otherwise tracking good data reasonably encompass basic ui reasonably intuitive simple 
